DATAFLOW,LAST UPDATE,freq,product,consom,unit,tax,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,AT,2004-S2,0.1402,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,AT,2005-S1,0.1487,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,AT,2005-S2,0.1381,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,AT,2006-S1,0.1358,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,AT,2006-S2,0.1364,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,AT,2007-S1,0.1412,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,AT,2007-S2,0.1484,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1985-S1,0.1330,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1986-S1,0.1361,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1987-S1,0.1358,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1988-S1,0.1387,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1989-S1,0.1374,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1990-S1,0.1487,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1991-S1,0.1495,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1991-S2,0.1511,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1992-S1,0.1524,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1992-S2,0.1576,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1993-S1,0.1657,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1993-S2,0.1660,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1994-S1,0.1673,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1994-S2,0.1710,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1995-S1,0.1770,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1995-S2,0.1796,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1996-S1,0.1789,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1996-S2,0.1774,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1997-S1,0.1776,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1997-S2,0.1768,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1998-S1,0.1790,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1998-S2,0.1807,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1999-S1,0.1796,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,1999-S2,0.1789,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,2000-S1,0.1747,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,2000-S2,0.1788,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,2001-S1,0.1533,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,2001-S2,0.1566,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,2002-S1,0.1583,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,2002-S2,0.1589,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,2003-S1,0.1606,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,2003-S2,0.1511,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,2004-S1,0.1559,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,2004-S2,0.1583,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,2005-S1,0.1462,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,2005-S2,0.1522,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,2006-S1,0.1515,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,2006-S2,0.1521,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,2007-S1,0.1619,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BE,2007-S2,0.1605,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BG,2004-S1,0.0588,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BG,2004-S2,0.0583,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BG,2005-S1,0.0593,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BG,2005-S2,0.0593,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BG,2006-S1,0.0649,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BG,2006-S2,0.0660,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BG,2007-S1,0.0670,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,BG,2007-S2,0.0721,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CY,2002-S1,0.1694,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CY,2002-S2,0.1530,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CY,2003-S1,0.1723,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CY,2003-S2,0.2157,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CY,2004-S1,0.2150,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CY,2004-S2,0.2169,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CY,2005-S1,0.2101,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CY,2005-S2,0.2338,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CY,2006-S1,0.2492,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CY,2006-S2,0.1550,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CY,2007-S1,0.1478,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CY,2007-S2,0.1460,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CZ,2000-S1,0.0883,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CZ,2000-S2,0.0674,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CZ,2001-S1,0.0900,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CZ,2001-S2,0.0703,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CZ,2002-S1,0.0982,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CZ,2002-S2,0.0796,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CZ,2003-S1,0.0946,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CZ,2003-S2,0.0700,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CZ,2004-S1,0.0935,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CZ,2004-S2,0.0710,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CZ,2005-S1,0.0934,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CZ,2005-S2,0.0934,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CZ,2006-S1,0.1233,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CZ,2006-S2,0.1244,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CZ,2007-S1,0.1336,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,CZ,2007-S2,0.1333,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DE,2004-S1,0.1792,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DE,2004-S2,0.1868,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DE,2005-S1,0.1900,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DE,2005-S2,0.1939,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DE,2006-S1,0.2018,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DE,2006-S2,0.2054,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DE,2007-S1,0.2022,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1985-S1,0.0687,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1986-S1,0.0655,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1987-S1,0.0591,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1988-S1,0.0676,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1989-S1,0.0779,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1990-S1,0.0814,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1991-S1,0.0770,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1991-S2,0.0766,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1992-S1,0.0764,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1992-S2,0.0778,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1993-S1,0.0810,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1993-S2,0.0806,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1994-S1,0.0814,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1994-S2,0.0811,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1995-S1,0.0811,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1995-S2,0.0835,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1996-S1,0.0891,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1996-S2,0.0883,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1997-S1,0.0890,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1997-S2,0.0878,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1998-S1,0.0917,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1998-S2,0.0920,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1999-S1,0.0945,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,1999-S2,0.0940,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,2000-S1,0.0978,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,2000-S2,0.0974,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,2001-S1,0.1089,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,2001-S2,0.1100,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,2002-S1,0.1147,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,2002-S2,0.1123,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,2003-S1,0.1211,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,2003-S2,0.1102,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,2004-S1,0.1165,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,2004-S2,0.1177,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,2005-S1,0.1187,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,2005-S2,0.1201,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,2006-S1,0.1261,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,2006-S2,0.1355,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,2007-S1,0.1537,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,DK,2007-S2,0.1291,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EA,2003-S2,0.1358,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EA,2004-S1,0.1395,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EA,2004-S2,0.1466,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EA,2005-S1,0.1484,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EA,2005-S2,0.1501,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EA,2006-S1,0.1565,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EA,2006-S2,0.1620,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EA,2007-S1,0.1637,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EA,2007-S2,0.1642,p
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EE,2003-S1,0.0658,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EE,2004-S1,0.0658,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EE,2004-S2,0.0631,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EE,2005-S1,0.0631,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EE,2005-S2,0.0663,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EE,2006-S1,0.0681,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EE,2006-S2,0.0693,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EE,2007-S1,0.0693,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EE,2007-S2,0.0690,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EL,2004-S2,0.0999,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EL,2005-S1,0.1024,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EL,2005-S2,0.1033,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EL,2006-S1,0.1069,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EL,2006-S2,0.1069,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EL,2007-S1,0.1117,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EL,2007-S2,0.1162,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,ES,2005-S1,0.1266,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,ES,2005-S2,0.1266,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,ES,2006-S1,0.1323,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,ES,2006-S2,0.1334,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,ES,2007-S1,0.1387,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,ES,2007-S2,0.1301,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU15,2003-S2,0.1256,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU15,2004-S1,0.1307,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU15,2004-S2,0.1356,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU15,2005-S1,0.1398,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU15,2005-S2,0.1418,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU15,2006-S1,0.1491,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU15,2006-S2,0.1557,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU15,2007-S1,0.1585,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU15,2007-S2,0.1584,p
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU25,2004-S1,0.1280,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU25,2004-S2,0.1322,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU25,2005-S1,0.1373,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU25,2005-S2,0.1390,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU25,2006-S1,0.1464,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU25,2006-S2,0.1520,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU25,2007-S1,0.1559,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU27_2007,2005-S1,0.1376,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU27_2007,2005-S2,0.1396,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU27_2007,2006-S1,0.1449,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU27_2007,2006-S2,0.1504,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,EU27_2007,2007-S1,0.1538,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,FI,1995-S1,0.0745,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,FI,1995-S2,0.0783,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,FI,1996-S1,0.0809,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,FI,1996-S2,0.0796,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,FI,1997-S1,0.0783,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,FI,1997-S2,0.0754,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,FI,1998-S1,0.0751,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,FI,1998-S2,0.0761,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,FI,1999-S1,0.0733,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,FI,1999-S2,0.0727,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,FI,2000-S1,0.0721,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,FI,2000-S2,0.0717,
ESTAT:NRG_PC_205_H(1.0),28/05/21 23:00:00,S,6000,4162100,KWH,I_TAX,EUR,FI,2001-S1,0.0706,
