DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IS,2012,16523.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IS,2013,16989.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IS,2014,17009.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IS,2015,17665.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IS,2016,17479.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IS,2017,18061.161,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IS,2018,18664.186,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IS,2019,18401.558,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IS,2020,18048.989,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IS,2021,18504.559,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,1990,218778.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,1991,223687.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,1992,228069.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,1993,228964.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,1994,236555.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,1995,243465.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,1996,245954.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,1997,253674.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,1998,260809.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,1999,267284.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2000,279319.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2001,285491.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2002,290960.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2003,299788.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2004,304490.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2005,309845.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2006,317566.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2007,318954.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2008,319036.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2009,299915.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2010,309883.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2011,313791.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2012,307222.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2013,297289.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2014,291085.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2015,297180.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2016,295509.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2017,301880.515,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2018,303442.970,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2019,301803.565,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2020,283814.521,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2021,300887.061,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,IT,2022,295840.011,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LI,2014,0.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LI,2015,0.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LI,2016,0.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LI,2017,0.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LI,2018,0.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LI,2019,0.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LI,2020,0.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LI,2021,0.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LI,2022,0.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,1990,12729.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,1991,12681.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,1992,9722.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,1993,7342.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,1994,7183.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,1995,7094.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,1996,7345.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,1997,7465.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,1998,7631.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,1999,7275.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2000,6959.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2001,7289.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2002,7567.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2003,8032.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2004,8499.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2005,8865.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2006,9299.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2007,9638.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2008,10000.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2009,9254.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2010,9323.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2011,9543.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2012,9724.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2013,9770.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2014,10009.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2015,10165.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2016,10626.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2017,10957.500,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2018,11283.300,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2019,11409.300,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2020,11155.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2021,11953.600,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LT,2022,11451.800,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,1990,4149.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,1991,4211.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,1992,4231.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,1993,4385.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,1994,4644.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,1995,4996.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,1996,4907.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,1997,5057.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,1998,5292.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,1999,5495.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2000,5775.057,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2001,5842.552,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2002,5905.706,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2003,6181.227,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2004,6390.940,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2005,6152.619,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2006,6612.911,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2007,6693.751,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2008,6597.345,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2009,6112.467,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2010,6592.971,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2011,6484.290,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2012,6235.960,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2013,6198.537,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2014,6182.009,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2015,6223.728,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2016,6366.481,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2017,6393.275,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2018,6458.711,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2019,6396.950,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2020,6119.506,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2021,6392.858,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LU,2022,6143.153,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,1990,8320.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,1991,8013.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,1992,6344.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,1993,4731.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,1994,4402.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,1995,4465.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,1996,4134.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,1997,4191.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,1998,4505.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,1999,4468.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2000,4484.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2001,4583.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2002,4882.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2003,5201.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2004,5404.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2005,5729.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2006,6143.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2007,6606.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2008,6628.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2009,6103.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2010,6215.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2011,6191.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2012,6848.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2013,6576.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2014,6582.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2015,6461.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2016,6482.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2017,6484.641,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2018,6662.141,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2019,6636.514,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2020,6688.883,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2021,6930.288,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,LV,2022,6717.584,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MD,2010,3486.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MD,2011,3573.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MD,2012,3636.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MD,2013,3682.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MD,2014,3698.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MD,2015,3727.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MD,2016,3667.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MD,2017,3744.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MD,2018,3881.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MD,2019,3860.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MD,2020,3849.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MD,2021,4179.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,ME,2005,3765.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,ME,2006,3856.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,ME,2007,3938.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,ME,2008,3738.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,ME,2009,3017.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,ME,2010,3211.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,ME,2011,3414.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,ME,2012,3220.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,ME,2013,2706.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,ME,2014,2610.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,ME,2015,2679.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,ME,2016,2671.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,ME,2017,2855.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,ME,2018,2846.600,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,ME,2019,3054.200,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,ME,2020,2828.100,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,ME,2021,2977.700,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,ME,2022,2604.300,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,1990,4876.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,1991,4903.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,1992,5410.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,1993,5055.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,1994,4934.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,1995,5107.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,1996,5371.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,1997,5535.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,1998,5681.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,1999,5321.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2000,5408.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2001,5216.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2002,5165.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2003,5913.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2004,5998.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2005,6470.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2006,6662.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2007,6955.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2008,7091.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2009,6585.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2010,6968.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2011,7572.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2012,7170.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2013,6949.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2014,6867.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2015,6755.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2016,6308.023,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2017,6205.253,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2018,6207.686,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2019,6349.653,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2020,6333.242,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2021,6664.563,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MK,2022,5990.920,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,1990,910.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,1991,1204.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,1992,1256.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,1993,1270.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,1994,1215.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,1995,1259.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,1996,1339.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,1997,1360.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,1998,1402.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,1999,1516.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2000,1567.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2001,1569.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2002,1657.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2003,1806.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2004,1790.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2005,1858.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2006,1853.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2007,1851.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2008,1853.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2009,1707.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2010,1824.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2011,1866.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2012,1946.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2013,1950.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2014,2005.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2015,2114.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2016,2117.230,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2017,2319.594,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2018,2390.217,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2019,2479.330,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2020,2368.143,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2021,2504.737,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,MT,2022,2696.428,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,NL,1990,74074.000,
ESTAT:NRG_CB_E(1.0),26/04/24 23:00:00,A,FC,E7000,GWH,NL,1991,76306.000,
