DATAFLOW,LAST UPDATE,freq,unit,hazard,nace_r2,waste,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,ME,2014,1092741,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,ME,2016,1132587,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,ME,2018,1222758,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,ME,2020,1246833,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,MK,2008,1362466,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,MK,2010,2327590,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,MK,2012,8472343,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,MK,2014,2186612,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,MK,2016,1424859,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,MK,2018,1140253,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,MK,2020,1484596,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,MT,2004,3146062,e
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,MT,2006,2861489,e
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,MT,2008,2070391,e
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,MT,2010,1352994,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,MT,2012,1456213,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,MT,2014,1672810,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,MT,2016,1951928,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,MT,2018,2507070,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,MT,2020,3528663,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,NL,2004,92448121,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,NL,2006,99166563,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,NL,2008,102648605,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,NL,2010,121145468,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,NL,2012,121194466,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,NL,2014,132362297,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,NL,2016,141024020,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,NL,2018,145245469,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,NL,2020,125138771,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,NO,2004,7453565,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,NO,2006,9913286,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,NO,2008,10286643,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,NO,2010,9432997,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,NO,2012,10721599,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,NO,2014,10614914,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,NO,2016,11131594,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,NO,2018,14137718,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,NO,2020,14040663,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,PL,2004,137478449,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,PL,2006,153628937,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,PL,2008,138984638,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,PL,2010,158661957,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,PL,2012,162382959,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,PL,2014,179179899,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,PL,2016,182005677,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,PL,2018,175473691,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,PL,2020,170233670,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,PT,2004,29317295,e
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,PT,2006,34952771,e
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,PT,2008,16882923,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,PT,2010,13640079,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,PT,2012,13359517,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,PT,2014,14368003,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,PT,2016,14739135,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,PT,2018,15894873,b
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,PT,2020,16601514,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,RO,2004,369300408,s
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,RO,2006,344356921,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,RO,2008,189138507,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,RO,2010,201432951,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,RO,2012,249354926,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,RO,2014,176607415,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,RO,2016,177562905,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,RO,2018,203017193,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,RO,2020,141364457,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,RS,2010,33615918,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,RS,2012,55002570,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,RS,2014,49128311,b
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,RS,2016,48965314,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,RS,2018,51102914,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,RS,2020,58637622,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SE,2004,91759469,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SE,2006,94971307,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SE,2008,86168590,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SE,2010,117645185,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SE,2012,156306504,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SE,2014,167026886,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SE,2016,141625718,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SE,2018,138667585,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SE,2020,151823910,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SI,2004,5770505,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SI,2006,6035829,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SI,2008,5038401,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SI,2010,5986106,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SI,2012,4546506,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SI,2014,4686417,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SI,2016,5494362,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SI,2018,8220679,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SI,2020,7518375,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SK,2004,10668411,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SK,2006,14501495,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SK,2008,11472008,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SK,2010,9384112,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SK,2012,8425384,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SK,2014,8862778,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SK,2016,10606966,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SK,2018,12401870,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,SK,2020,12775926,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,TR,2004,58820312,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,TR,2006,46091628,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,TR,2008,64764502,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,TR,2010,63540624,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,TR,2012,67383777,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,TR,2014,73075119,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,TR,2016,75534641,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,TR,2018,97294071,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,TR,2020,107608312,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,UK,2004,298798846,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,UK,2006,291147402,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,UK,2008,282222127,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,UK,2010,241808706,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,UK,2012,241506743,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,UK,2014,262992726,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,UK,2016,272064636,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,UK,2018,282393639,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,XK,2012,1166619,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,XK,2014,1039803,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,XK,2016,2855990,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,XK,2018,2961225,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,TOTAL,XK,2020,2592828,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,AT,2004,985703,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,AT,2006,976151,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,AT,2008,944491,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,BE,2004,3136960,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,BE,2006,2111010,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,BE,2008,1930082,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,BG,2004,1909852,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,BG,2006,709609,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,BG,2008,944654,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,CY,2004,323430,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,CY,2006,10282,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,CY,2008,15418,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,CZ,2004,867542,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,CZ,2006,842338,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,CZ,2008,863332,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,DE,2004,8100340,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,DE,2006,9744804,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,DE,2008,10244112,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,DK,2004,132852,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,DK,2006,143172,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,DK,2008,156767,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,EE,2004,1379868,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,EE,2006,1503650,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,EE,2008,1674611,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,EL,2004,471779,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,EL,2006,348908,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,EL,2008,171796,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,ES,2004,3902932,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,ES,2006,3947761,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,ES,2008,3835811,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,EU27_2020,2004,50850000,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,EU27_2020,2006,53730000,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,EU27_2020,2008,48780000,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,FI,2004,1709530,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,FI,2006,1790754,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,FI,2008,2301068,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,FR,2004,3145190,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,FR,2006,3621082,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,FR,2008,3997840,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,HR,2004,1683500,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,HR,2006,1144560,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,HR,2008,492175,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,HU,2004,918914,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,HU,2006,512425,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,HU,2008,360483,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,IE,2004,333669,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,IE,2006,357167,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,IE,2008,390739,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,IS,2004,7515,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,IS,2008,8568,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,IT,2004,5975555,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,IT,2006,7062611,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,IT,2008,8349657,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,LI,2008,3098,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,LT,2004,1912290,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,LT,2006,2049800,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,LT,2008,1986846,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,LU,2004,34743,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,LU,2006,33448,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,LU,2008,51787,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,LV,2004,36957,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,LV,2006,63370,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,LV,2008,58176,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,MK,2008,9763,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,MT,2004,30748,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,MT,2006,39838,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,MT,2008,44872,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,NL,2004,1927693,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,NL,2006,2331625,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,NL,2008,2433094,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,NO,2004,541302,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,NO,2006,567721,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,NO,2008,664775,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,PL,2004,5123033,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,PL,2006,5122746,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,PL,2008,3263521,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,PT,2004,2501915,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,PT,2006,6089156,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,PT,2008,737234,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,RO,2004,1655378,s
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,RO,2006,909824,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,RO,2008,1196681,
ESTAT:TEN00108(1.0),03/01/24 23:00:00,A,T,HAZ_NHAZ,TOTAL_HH,W01-05,SE,2004,1683943,
